"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202218,2021-22,Average patients with influenza in ICU,6,HHS Region,32.57
202218,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.71
202218,2021-22,Influenza Hospital Admissions,7,HHS Region,101
202218,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,70
202218,2021-22,Average patients with influenza in ICU,7,HHS Region,8.71
202218,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,2.43
202218,2021-22,Influenza Hospital Admissions,8,HHS Region,298
202218,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,110.71
202218,2021-22,Average patients with influenza in ICU,8,HHS Region,14.14
202218,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.79
202218,2021-22,Influenza Hospital Admissions,9,HHS Region,404
202218,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,225.29
202218,2021-22,Average patients with influenza in ICU,9,HHS Region,16.86
202218,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.73
202218,2021-22,Influenza Hospital Admissions,10,HHS Region,105
202218,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,55.71
202218,2021-22,Average patients with influenza in ICU,10,HHS Region,5.71
202227,2021-22,Influenza Hospital Admissions,8,HHS Region,15
202227,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,15.29
202227,2021-22,Average patients with influenza in ICU,8,HHS Region,1.86
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.27
202227,2021-22,Influenza Hospital Admissions,9,HHS Region,141
202227,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,131.86
202227,2021-22,Average patients with influenza in ICU,9,HHS Region,18.57
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.24
202227,2021-22,Influenza Hospital Admissions,10,HHS Region,34
202227,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,39.29
202227,2021-22,Average patients with influenza in ICU,10,HHS Region,6.43
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.07
202228,2021-22,Influenza Hospital Admissions,1,HHS Region,11
202228,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,7.57
202228,2021-22,Average patients with influenza in ICU,1,HHS Region,1.29
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.22
202228,2021-22,Influenza Hospital Admissions,2,HHS Region,68
202228,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,56.86
202228,2021-22,Average patients with influenza in ICU,2,HHS Region,7.14
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.18
202228,2021-22,Influenza Hospital Admissions,3,HHS Region,55
202228,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,48.71
202228,2021-22,Average patients with influenza in ICU,3,HHS Region,8.71
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.35
202228,2021-22,Influenza Hospital Admissions,4,HHS Region,236
202228,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,174.71
202228,2021-22,Average patients with influenza in ICU,4,HHS Region,50.29
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202228,2021-22,Influenza Hospital Admissions,5,HHS Region,36
202228,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,506.29
202228,2021-22,Average patients with influenza in ICU,5,HHS Region,63.86
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.31
202228,2021-22,Influenza Hospital Admissions,6,HHS Region,131
202228,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,75.86
202228,2021-22,Average patients with influenza in ICU,6,HHS Region,11
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.13
202228,2021-22,Influenza Hospital Admissions,7,HHS Region,19
202228,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,17.43
202228,2021-22,Average patients with influenza in ICU,7,HHS Region,0.86
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.12
202228,2021-22,Influenza Hospital Admissions,8,HHS Region,15
202228,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,10.86
202228,2021-22,Average patients with influenza in ICU,8,HHS Region,1.43
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.23
202228,2021-22,Influenza Hospital Admissions,9,HHS Region,118
202228,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,91.86
202228,2021-22,Average patients with influenza in ICU,9,HHS Region,16.71
202228,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.29
202228,2021-22,Influenza Hospital Admissions,10,HHS Region,41
202228,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,34.29
202228,2021-22,Average patients with influenza in ICU,10,HHS Region,3.71
202229,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.07
202229,2021-22,Influenza Hospital Admissions,1,HHS Region,11
202229,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,8.14
202229,2021-22,Average patients with influenza in ICU,1,HHS Region,1.29
202239,2021-22,Influenza Hospital Admissions,3,HHS Region,81
202239,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,45.43
202239,2021-22,Average patients with influenza in ICU,3,HHS Region,2.57
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.39
202239,2021-22,Influenza Hospital Admissions,4,HHS Region,262
202239,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,196.43
202239,2021-22,Average patients with influenza in ICU,4,HHS Region,48.86
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.13
202239,2021-22,Influenza Hospital Admissions,5,HHS Region,70
202239,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,524.86
202239,2021-22,Average patients with influenza in ICU,5,HHS Region,71
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.44
202239,2021-22,Influenza Hospital Admissions,6,HHS Region,188
202239,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,114.43
202239,2021-22,Average patients with influenza in ICU,6,HHS Region,19
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.28
202239,2021-22,Influenza Hospital Admissions,7,HHS Region,40
202239,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,34
202239,2021-22,Average patients with influenza in ICU,7,HHS Region,0.57
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.12
202239,2021-22,Influenza Hospital Admissions,8,HHS Region,15
202239,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,7
202239,2021-22,Average patients with influenza in ICU,8,HHS Region,0.43
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.19
202239,2021-22,Influenza Hospital Admissions,9,HHS Region,96
202239,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,52.14
202239,2021-22,Average patients with influenza in ICU,9,HHS Region,8.57
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.12
202239,2021-22,Influenza Hospital Admissions,10,HHS Region,17
202239,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,10.57
202239,2021-22,Average patients with influenza in ICU,10,HHS Region,0.29
202146,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,47.43
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.47
202229,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.1
202143,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,86
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.38
202207,2021-22,Influenza Hospital Admissions,10,HHS Region,12
202215,2021-22,Influenza Hospital Admissions,2,HHS Region,412
202223,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,62
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.16
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.36
202202,2021-22,Influenza Hospital Admissions,1,HHS Region,53
202202,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,41.86
202202,2021-22,Average patients with influenza in ICU,1,HHS Region,7.57
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.28
202202,2021-22,Influenza Hospital Admissions,2,HHS Region,88
202202,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,119
202202,2021-22,Average patients with influenza in ICU,2,HHS Region,26.43
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.38
202202,2021-22,Influenza Hospital Admissions,3,HHS Region,116
202202,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,132.29
202202,2021-22,Average patients with influenza in ICU,3,HHS Region,17.86
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.53
202202,2021-22,Influenza Hospital Admissions,4,HHS Region,353
202202,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,232.57
202202,2021-22,Average patients with influenza in ICU,4,HHS Region,40.29
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.6
202202,2021-22,Influenza Hospital Admissions,5,HHS Region,315
202202,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,271.57
202202,2021-22,Average patients with influenza in ICU,5,HHS Region,37
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.45
202202,2021-22,Influenza Hospital Admissions,6,HHS Region,192
202202,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,119.14
202202,2021-22,Average patients with influenza in ICU,6,HHS Region,16.29
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1
202202,2021-22,Influenza Hospital Admissions,7,HHS Region,141
202202,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,95.14
202202,2021-22,Average patients with influenza in ICU,7,HHS Region,13.29
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.76
202202,2021-22,Influenza Hospital Admissions,8,HHS Region,93
202202,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,82.57
202202,2021-22,Average patients with influenza in ICU,8,HHS Region,7
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.19
202202,2021-22,Influenza Hospital Admissions,9,HHS Region,98
202202,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,80
202202,2021-22,Average patients with influenza in ICU,9,HHS Region,12.71
202202,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.1
202202,2021-22,Influenza Hospital Admissions,10,HHS Region,14
202202,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,18
202202,2021-22,Average patients with influenza in ICU,10,HHS Region,3.71
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.45
202203,2021-22,Influenza Hospital Admissions,1,HHS Region,67
202203,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,34.71
202203,2021-22,Average patients with influenza in ICU,1,HHS Region,4.14
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.2
202203,2021-22,Influenza Hospital Admissions,2,HHS Region,62
202203,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,83.29
202203,2021-22,Average patients with influenza in ICU,2,HHS Region,18.86
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.29
202203,2021-22,Influenza Hospital Admissions,3,HHS Region,91
202203,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,91.86
202203,2021-22,Average patients with influenza in ICU,3,HHS Region,14.43
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.36
202203,2021-22,Influenza Hospital Admissions,4,HHS Region,239
202203,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,202.43
202203,2021-22,Average patients with influenza in ICU,4,HHS Region,42.43
202207,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,13.14
202207,2021-22,Average patients with influenza in ICU,10,HHS Region,2.29
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.3
202208,2021-22,Influenza Hospital Admissions,1,HHS Region,44
202208,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,13.57
202208,2021-22,Average patients with influenza in ICU,1,HHS Region,1.57
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.2
202208,2021-22,Influenza Hospital Admissions,2,HHS Region,64
202208,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,49.86
202208,2021-22,Average patients with influenza in ICU,2,HHS Region,10.43
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.41
202208,2021-22,Influenza Hospital Admissions,3,HHS Region,128
202208,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,74
202208,2021-22,Average patients with influenza in ICU,3,HHS Region,8.43
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.34
202208,2021-22,Influenza Hospital Admissions,4,HHS Region,228
202208,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,196.43
202208,2021-22,Average patients with influenza in ICU,4,HHS Region,37
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.39
202208,2021-22,Influenza Hospital Admissions,5,HHS Region,204
202208,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,214.71
202208,2021-22,Average patients with influenza in ICU,5,HHS Region,23.43
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.11
202208,2021-22,Influenza Hospital Admissions,6,HHS Region,473
202208,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,192.86
202208,2021-22,Average patients with influenza in ICU,6,HHS Region,33.57
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.29
202208,2021-22,Influenza Hospital Admissions,7,HHS Region,182
202208,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,88.86
202208,2021-22,Average patients with influenza in ICU,7,HHS Region,10.14
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.5
202208,2021-22,Influenza Hospital Admissions,8,HHS Region,61
202208,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,45
202208,2021-22,Average patients with influenza in ICU,8,HHS Region,2.86
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.19
202208,2021-22,Influenza Hospital Admissions,9,HHS Region,98
202208,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,63.86
202208,2021-22,Average patients with influenza in ICU,9,HHS Region,8.71
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.09
202208,2021-22,Influenza Hospital Admissions,10,HHS Region,13
202208,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,13.43
202208,2021-22,Average patients with influenza in ICU,10,HHS Region,2.43
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.14
202209,2021-22,Influenza Hospital Admissions,1,HHS Region,21
202209,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,8
202209,2021-22,Average patients with influenza in ICU,1,HHS Region,1.29
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.3
202209,2021-22,Influenza Hospital Admissions,2,HHS Region,96
202209,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,56.43
202209,2021-22,Average patients with influenza in ICU,2,HHS Region,10.43
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.46
202209,2021-22,Influenza Hospital Admissions,3,HHS Region,143
202209,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,82.29
202209,2021-22,Average patients with influenza in ICU,3,HHS Region,9.14
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.37
202215,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,268.57
202215,2021-22,Average patients with influenza in ICU,2,HHS Region,28.86
202215,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.22
202215,2021-22,Influenza Hospital Admissions,3,HHS Region,375
202215,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,218
202215,2021-22,Average patients with influenza in ICU,3,HHS Region,29.29
202215,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.65
202215,2021-22,Influenza Hospital Admissions,4,HHS Region,436
202215,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,267.14
202215,2021-22,Average patients with influenza in ICU,4,HHS Region,51.57
202215,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,1.06
202215,2021-22,Influenza Hospital Admissions,5,HHS Region,559
202215,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,664.71
202215,2021-22,Average patients with influenza in ICU,5,HHS Region,85.71
202215,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.25
202215,2021-22,Influenza Hospital Admissions,6,HHS Region,533
202215,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,236.86
202215,2021-22,Average patients with influenza in ICU,6,HHS Region,41.43
202215,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.05
202215,2021-22,Influenza Hospital Admissions,7,HHS Region,149
202215,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,111
202215,2021-22,Average patients with influenza in ICU,7,HHS Region,13.14
202215,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,1.53
202215,2021-22,Influenza Hospital Admissions,8,HHS Region,187
202215,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,104.71
202215,2021-22,Average patients with influenza in ICU,8,HHS Region,8
202215,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.52
202215,2021-22,Influenza Hospital Admissions,9,HHS Region,267
202215,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,140.57
202215,2021-22,Average patients with influenza in ICU,9,HHS Region,16.57
202215,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.43
202215,2021-22,Influenza Hospital Admissions,10,HHS Region,62
202215,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,34
202215,2021-22,Average patients with influenza in ICU,10,HHS Region,3.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,1.98
202216,2021-22,Influenza Hospital Admissions,1,HHS Region,294
202216,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,178.71
202216,2021-22,Average patients with influenza in ICU,1,HHS Region,19.29
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,1.62
202216,2021-22,Influenza Hospital Admissions,2,HHS Region,510
202216,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,289.29
202216,2021-22,Average patients with influenza in ICU,2,HHS Region,27.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.1
202216,2021-22,Influenza Hospital Admissions,3,HHS Region,340
202216,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,207.71
202216,2021-22,Average patients with influenza in ICU,3,HHS Region,23.14
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.6
202216,2021-22,Influenza Hospital Admissions,4,HHS Region,402
202216,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,272.57
202216,2021-22,Average patients with influenza in ICU,4,HHS Region,48.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.98
202216,2021-22,Influenza Hospital Admissions,5,HHS Region,517
202216,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,646.14
202216,2021-22,Average patients with influenza in ICU,5,HHS Region,81.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.2
202216,2021-22,Influenza Hospital Admissions,6,HHS Region,511
202216,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,235.14
202216,2021-22,Average patients with influenza in ICU,6,HHS Region,41.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.94
202223,2021-22,Average patients with influenza in ICU,10,HHS Region,9.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.24
202224,2021-22,Influenza Hospital Admissions,1,HHS Region,36
202224,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,53.86
202224,2021-22,Average patients with influenza in ICU,1,HHS Region,4.14
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.49
202224,2021-22,Influenza Hospital Admissions,2,HHS Region,154
202224,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,123.57
202224,2021-22,Average patients with influenza in ICU,2,HHS Region,19.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.32
202224,2021-22,Influenza Hospital Admissions,3,HHS Region,99
202224,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,82.86
202224,2021-22,Average patients with influenza in ICU,3,HHS Region,13.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.93
202224,2021-22,Influenza Hospital Admissions,4,HHS Region,623
202224,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,362
202224,2021-22,Average patients with influenza in ICU,4,HHS Region,69.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.19
202224,2021-22,Influenza Hospital Admissions,5,HHS Region,98
202224,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,542.29
202224,2021-22,Average patients with influenza in ICU,5,HHS Region,72.29
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.4
202224,2021-22,Influenza Hospital Admissions,6,HHS Region,169
202224,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,89.57
202224,2021-22,Average patients with influenza in ICU,6,HHS Region,21
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.23
202224,2021-22,Influenza Hospital Admissions,7,HHS Region,32
202224,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,24.57
202224,2021-22,Average patients with influenza in ICU,7,HHS Region,1.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.24
202224,2021-22,Influenza Hospital Admissions,8,HHS Region,30
202224,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,26.86
202224,2021-22,Average patients with influenza in ICU,8,HHS Region,1
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.77
202224,2021-22,Influenza Hospital Admissions,9,HHS Region,395
202224,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,263.14
202224,2021-22,Average patients with influenza in ICU,9,HHS Region,23.71
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.42
202224,2021-22,Influenza Hospital Admissions,10,HHS Region,61
202224,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,51.14
202224,2021-22,Average patients with influenza in ICU,10,HHS Region,8.57
202225,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.15
202225,2021-22,Influenza Hospital Admissions,1,HHS Region,23
202225,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,30.14
202225,2021-22,Average patients with influenza in ICU,1,HHS Region,3.57
202225,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.33
202225,2021-22,Influenza Hospital Admissions,2,HHS Region,105
202225,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,87
202225,2021-22,Average patients with influenza in ICU,2,HHS Region,13.14
202225,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.32
202225,2021-22,Influenza Hospital Admissions,3,HHS Region,100
202225,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,67.14
202225,2021-22,Average patients with influenza in ICU,3,HHS Region,8
202225,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.7
202225,2021-22,Influenza Hospital Admissions,4,HHS Region,469
202232,2021-22,Influenza Hospital Admissions,8,HHS Region,20
202232,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,4.14
202232,2021-22,Average patients with influenza in ICU,8,HHS Region,0
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.09
202232,2021-22,Influenza Hospital Admissions,9,HHS Region,47
202232,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,37.86
202232,2021-22,Average patients with influenza in ICU,9,HHS Region,5
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.12
202232,2021-22,Influenza Hospital Admissions,10,HHS Region,17
202232,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,16.43
202232,2021-22,Average patients with influenza in ICU,10,HHS Region,2.43
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202233,2021-22,Influenza Hospital Admissions,1,HHS Region,4
202233,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,5.86
202233,2021-22,Average patients with influenza in ICU,1,HHS Region,1.57
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.11
202233,2021-22,Influenza Hospital Admissions,2,HHS Region,36
202233,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,42.29
202233,2021-22,Average patients with influenza in ICU,2,HHS Region,5.71
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.2
202233,2021-22,Influenza Hospital Admissions,3,HHS Region,61
202233,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,41.86
202233,2021-22,Average patients with influenza in ICU,3,HHS Region,5.29
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.18
202233,2021-22,Influenza Hospital Admissions,4,HHS Region,122
202233,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,110.86
202233,2021-22,Average patients with influenza in ICU,4,HHS Region,49.14
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202233,2021-22,Influenza Hospital Admissions,5,HHS Region,36
202233,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,497.43
202233,2021-22,Average patients with influenza in ICU,5,HHS Region,65.71
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.26
202233,2021-22,Influenza Hospital Admissions,6,HHS Region,110
202233,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,53.86
202233,2021-22,Average patients with influenza in ICU,6,HHS Region,11.71
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.19
202233,2021-22,Influenza Hospital Admissions,7,HHS Region,27
202233,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,17.43
202233,2021-22,Average patients with influenza in ICU,7,HHS Region,0.86
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.15
202233,2021-22,Influenza Hospital Admissions,8,HHS Region,19
202233,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.14
202233,2021-22,Average patients with influenza in ICU,8,HHS Region,0.29
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.09
202233,2021-22,Influenza Hospital Admissions,9,HHS Region,47
202233,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,35.29
202233,2021-22,Average patients with influenza in ICU,9,HHS Region,5.29
