"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202102,2020-21,Average patients with influenza in ICU,4,HHS Region,28.43
202102,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.05
202102,2020-21,Influenza Hospital Admissions,5,HHS Region,24
202102,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,36.29
202102,2020-21,Average patients with influenza in ICU,5,HHS Region,8.71
202102,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.26
202102,2020-21,Influenza Hospital Admissions,6,HHS Region,112
202102,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,89.71
202102,2020-21,Average patients with influenza in ICU,6,HHS Region,48
202102,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.18
202102,2020-21,Influenza Hospital Admissions,7,HHS Region,26
202102,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,12
202102,2020-21,Average patients with influenza in ICU,7,HHS Region,2
202102,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.15
202102,2020-21,Influenza Hospital Admissions,8,HHS Region,18
202102,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,7.71
202102,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202102,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.14
202102,2020-21,Influenza Hospital Admissions,9,HHS Region,71
202102,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,140
202102,2020-21,Average patients with influenza in ICU,9,HHS Region,27
202110,2020-21,Average patients with influenza in ICU,1,HHS Region,1
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.14
202110,2020-21,Influenza Hospital Admissions,2,HHS Region,44
202110,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,60.86
202110,2020-21,Average patients with influenza in ICU,2,HHS Region,9.29
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202110,2020-21,Influenza Hospital Admissions,3,HHS Region,27
202110,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,28.29
202110,2020-21,Average patients with influenza in ICU,3,HHS Region,5.29
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.18
202110,2020-21,Influenza Hospital Admissions,4,HHS Region,118
202110,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,83
202110,2020-21,Average patients with influenza in ICU,4,HHS Region,14.86
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.04
202110,2020-21,Influenza Hospital Admissions,5,HHS Region,21
202110,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,16
202110,2020-21,Average patients with influenza in ICU,5,HHS Region,3.86
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.25
202110,2020-21,Influenza Hospital Admissions,6,HHS Region,107
202110,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,54.57
202110,2020-21,Average patients with influenza in ICU,6,HHS Region,14.86
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.08
202110,2020-21,Influenza Hospital Admissions,7,HHS Region,12
202110,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,8.14
202110,2020-21,Average patients with influenza in ICU,7,HHS Region,2
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202110,2020-21,Influenza Hospital Admissions,8,HHS Region,3
202110,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,3.14
202110,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.05
202110,2020-21,Influenza Hospital Admissions,9,HHS Region,25
202110,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,44.86
202110,2020-21,Average patients with influenza in ICU,9,HHS Region,4
202110,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202110,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202110,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.71
202110,2020-21,Average patients with influenza in ICU,10,HHS Region,1
202111,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.04
202111,2020-21,Influenza Hospital Admissions,1,HHS Region,6
202111,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,4.86
202111,2020-21,Average patients with influenza in ICU,1,HHS Region,0.14
202111,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.13
202111,2020-21,Influenza Hospital Admissions,2,HHS Region,41
202111,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,60.43
202111,2020-21,Average patients with influenza in ICU,2,HHS Region,8
202111,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.11
202111,2020-21,Influenza Hospital Admissions,3,HHS Region,34
202111,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,27
202111,2020-21,Average patients with influenza in ICU,3,HHS Region,6.57
202111,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.22
202111,2020-21,Influenza Hospital Admissions,4,HHS Region,144
202111,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,91
202111,2020-21,Average patients with influenza in ICU,4,HHS Region,17.86
202111,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202111,2020-21,Influenza Hospital Admissions,5,HHS Region,10
202111,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,13.86
202111,2020-21,Average patients with influenza in ICU,5,HHS Region,2
202111,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.12
202111,2020-21,Influenza Hospital Admissions,6,HHS Region,51
202118,2020-21,Influenza Hospital Admissions,9,HHS Region,17
202118,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,26.43
202118,2020-21,Average patients with influenza in ICU,9,HHS Region,1.71
202118,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202118,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202118,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.43
202118,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202119,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202119,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1.71
202119,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.11
202119,2020-21,Influenza Hospital Admissions,2,HHS Region,34
202119,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,81.29
202119,2020-21,Average patients with influenza in ICU,2,HHS Region,4.29
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202119,2020-21,Influenza Hospital Admissions,3,HHS Region,31
202119,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,13.29
202119,2020-21,Average patients with influenza in ICU,3,HHS Region,2.57
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.16
202119,2020-21,Influenza Hospital Admissions,4,HHS Region,106
202119,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,81.57
202119,2020-21,Average patients with influenza in ICU,4,HHS Region,17.14
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202119,2020-21,Influenza Hospital Admissions,5,HHS Region,11
202119,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,13.57
202119,2020-21,Average patients with influenza in ICU,5,HHS Region,2.43
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.09
202119,2020-21,Influenza Hospital Admissions,6,HHS Region,39
202119,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,32.29
202119,2020-21,Average patients with influenza in ICU,6,HHS Region,11.14
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.01
202119,2020-21,Influenza Hospital Admissions,7,HHS Region,1
202119,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,1.29
202119,2020-21,Average patients with influenza in ICU,7,HHS Region,0
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202119,2020-21,Influenza Hospital Admissions,8,HHS Region,2
202119,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0.57
202119,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.02
202119,2020-21,Influenza Hospital Admissions,9,HHS Region,8
202119,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,18.71
202119,2020-21,Average patients with influenza in ICU,9,HHS Region,0.14
202119,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202119,2020-21,Influenza Hospital Admissions,10,HHS Region,5
202119,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.86
202119,2020-21,Average patients with influenza in ICU,10,HHS Region,0.43
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202120,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202120,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.57
202120,2020-21,Average patients with influenza in ICU,1,HHS Region,0.57
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.14
202120,2020-21,Influenza Hospital Admissions,2,HHS Region,44
202120,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,80.57
202120,2020-21,Average patients with influenza in ICU,2,HHS Region,4.86
202127,2020-21,Average patients with influenza in ICU,5,HHS Region,2
202127,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.23
202127,2020-21,Influenza Hospital Admissions,6,HHS Region,100
202127,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,31.43
202127,2020-21,Average patients with influenza in ICU,6,HHS Region,4.14
202127,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.02
202127,2020-21,Influenza Hospital Admissions,7,HHS Region,3
202127,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,3.29
202127,2020-21,Average patients with influenza in ICU,7,HHS Region,1.43
202127,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.07
202127,2020-21,Influenza Hospital Admissions,8,HHS Region,9
202127,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.86
202127,2020-21,Average patients with influenza in ICU,8,HHS Region,0.14
202127,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202127,2020-21,Influenza Hospital Admissions,9,HHS Region,13
202127,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,14
202127,2020-21,Average patients with influenza in ICU,9,HHS Region,0.71
202127,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202127,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202127,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.86
202127,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202128,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202128,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1.43
202128,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.06
202128,2020-21,Influenza Hospital Admissions,2,HHS Region,19
202128,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,80.71
202128,2020-21,Average patients with influenza in ICU,2,HHS Region,6.29
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.07
202128,2020-21,Influenza Hospital Admissions,3,HHS Region,23
202128,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,26.86
202128,2020-21,Average patients with influenza in ICU,3,HHS Region,2.14
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.12
202128,2020-21,Influenza Hospital Admissions,4,HHS Region,78
202128,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,48.71
202128,2020-21,Average patients with influenza in ICU,4,HHS Region,9.71
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.03
202128,2020-21,Influenza Hospital Admissions,5,HHS Region,15
202128,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,8.86
202128,2020-21,Average patients with influenza in ICU,5,HHS Region,1.14
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.26
202128,2020-21,Influenza Hospital Admissions,6,HHS Region,110
202128,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,29.29
202128,2020-21,Average patients with influenza in ICU,6,HHS Region,5.14
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.04
202128,2020-21,Influenza Hospital Admissions,7,HHS Region,5
202128,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,3.43
202128,2020-21,Average patients with influenza in ICU,7,HHS Region,0.14
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.04
202128,2020-21,Influenza Hospital Admissions,8,HHS Region,5
202128,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,5.43
202128,2020-21,Average patients with influenza in ICU,8,HHS Region,0.29
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.02
202128,2020-21,Influenza Hospital Admissions,9,HHS Region,9
202128,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,15.86
202128,2020-21,Average patients with influenza in ICU,9,HHS Region,0.86
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0
202128,2020-21,Influenza Hospital Admissions,10,HHS Region,0
202136,2020-21,Influenza Hospital Admissions,2,HHS Region,33
202136,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,89.57
202136,2020-21,Average patients with influenza in ICU,2,HHS Region,5.14
202136,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.06
202136,2020-21,Influenza Hospital Admissions,3,HHS Region,20
202136,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,34
202136,2020-21,Average patients with influenza in ICU,3,HHS Region,8.43
202136,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.13
202136,2020-21,Influenza Hospital Admissions,4,HHS Region,84
202136,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,64.43
202136,2020-21,Average patients with influenza in ICU,4,HHS Region,17.29
202136,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.03
202136,2020-21,Influenza Hospital Admissions,5,HHS Region,18
202136,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,18.71
202136,2020-21,Average patients with influenza in ICU,5,HHS Region,3.86
202136,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.08
202136,2020-21,Influenza Hospital Admissions,6,HHS Region,34
202136,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,29.71
202136,2020-21,Average patients with influenza in ICU,6,HHS Region,6
202136,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.03
202136,2020-21,Influenza Hospital Admissions,7,HHS Region,4
202136,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,2.43
202136,2020-21,Average patients with influenza in ICU,7,HHS Region,0.29
202136,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.07
202136,2020-21,Influenza Hospital Admissions,8,HHS Region,9
202136,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,4.86
202136,2020-21,Average patients with influenza in ICU,8,HHS Region,0.29
202136,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.02
202136,2020-21,Influenza Hospital Admissions,9,HHS Region,9
202136,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,18.86
202136,2020-21,Average patients with influenza in ICU,9,HHS Region,3.14
202136,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202136,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202136,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.86
202136,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202137,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202137,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202137,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1.43
202137,2020-21,Average patients with influenza in ICU,1,HHS Region,0.14
202137,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.12
202137,2020-21,Influenza Hospital Admissions,2,HHS Region,37
202137,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,91
202137,2020-21,Average patients with influenza in ICU,2,HHS Region,4.86
202137,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202137,2020-21,Influenza Hospital Admissions,3,HHS Region,29
202137,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,33.29
202137,2020-21,Average patients with influenza in ICU,3,HHS Region,8.57
202137,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.12
202137,2020-21,Influenza Hospital Admissions,4,HHS Region,81
202137,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,55.14
202137,2020-21,Average patients with influenza in ICU,4,HHS Region,18.43
202137,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.04
202137,2020-21,Influenza Hospital Admissions,5,HHS Region,21
202137,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,22.71
202137,2020-21,Average patients with influenza in ICU,5,HHS Region,5
202137,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.07
202137,2020-21,Influenza Hospital Admissions,6,HHS Region,29
202137,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,31.43
202137,2020-21,Average patients with influenza in ICU,6,HHS Region,9
202047,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,34.29
202102,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202111,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,40.86
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202128,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.29
202137,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.01
202042,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.17
202102,2020-21,Average patients with influenza in ICU,3,HHS Region,14.71
202106,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202111,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,60.43
202117,2020-21,Influenza Hospital Admissions,1,HHS Region,1
202128,2020-21,Influenza Hospital Admissions,8,HHS Region,5
202117,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2
202117,2020-21,Average patients with influenza in ICU,1,HHS Region,1
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.16
202117,2020-21,Influenza Hospital Admissions,2,HHS Region,50
202117,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,75.57
202117,2020-21,Average patients with influenza in ICU,2,HHS Region,3.43
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202117,2020-21,Influenza Hospital Admissions,3,HHS Region,28
202117,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,22.14
202117,2020-21,Average patients with influenza in ICU,3,HHS Region,5.86
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.28
202117,2020-21,Influenza Hospital Admissions,4,HHS Region,186
202117,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,89.29
202117,2020-21,Average patients with influenza in ICU,4,HHS Region,17
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.03
202117,2020-21,Influenza Hospital Admissions,5,HHS Region,18
202117,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,15.57
202117,2020-21,Average patients with influenza in ICU,5,HHS Region,3.57
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.12
202117,2020-21,Influenza Hospital Admissions,6,HHS Region,52
202117,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,43.14
202117,2020-21,Average patients with influenza in ICU,6,HHS Region,14.71
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.08
202117,2020-21,Influenza Hospital Admissions,7,HHS Region,12
202117,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,5.71
202117,2020-21,Average patients with influenza in ICU,7,HHS Region,0.29
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.04
202117,2020-21,Influenza Hospital Admissions,8,HHS Region,5
202117,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1.29
202117,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.07
202117,2020-21,Influenza Hospital Admissions,9,HHS Region,37
202117,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,22.29
202117,2020-21,Average patients with influenza in ICU,9,HHS Region,1.71
202117,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202117,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202117,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.14
202117,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202118,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.05
202118,2020-21,Influenza Hospital Admissions,1,HHS Region,7
202118,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,3.57
202118,2020-21,Average patients with influenza in ICU,1,HHS Region,0.71
202118,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.11
202118,2020-21,Influenza Hospital Admissions,2,HHS Region,35
202118,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,72.71
202118,2020-21,Average patients with influenza in ICU,2,HHS Region,3
202118,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.14
202118,2020-21,Influenza Hospital Admissions,3,HHS Region,43
202118,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,20.14
202118,2020-21,Average patients with influenza in ICU,3,HHS Region,5.29
202118,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.19
202118,2020-21,Influenza Hospital Admissions,4,HHS Region,127
202118,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,90
202118,2020-21,Average patients with influenza in ICU,4,HHS Region,15.71
202118,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.01
202118,2020-21,Influenza Hospital Admissions,5,HHS Region,6
202118,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,11.71
202118,2020-21,Average patients with influenza in ICU,5,HHS Region,3.43
202118,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.1
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202123,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202123,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,3.29
202123,2020-21,Average patients with influenza in ICU,1,HHS Region,1
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.06
202123,2020-21,Influenza Hospital Admissions,2,HHS Region,20
202123,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,68
202123,2020-21,Average patients with influenza in ICU,2,HHS Region,3.29
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202123,2020-21,Influenza Hospital Admissions,3,HHS Region,29
202123,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,20.14
202123,2020-21,Average patients with influenza in ICU,3,HHS Region,2.86
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.1
202123,2020-21,Influenza Hospital Admissions,4,HHS Region,64
202123,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,52.71
202123,2020-21,Average patients with influenza in ICU,4,HHS Region,11
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.01
202123,2020-21,Influenza Hospital Admissions,5,HHS Region,5
202123,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,10
202123,2020-21,Average patients with influenza in ICU,5,HHS Region,1.71
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.09
202123,2020-21,Influenza Hospital Admissions,6,HHS Region,40
202123,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,34.86
202123,2020-21,Average patients with influenza in ICU,6,HHS Region,9.43
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.01
202123,2020-21,Influenza Hospital Admissions,7,HHS Region,1
202123,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,0.29
202123,2020-21,Average patients with influenza in ICU,7,HHS Region,0
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.13
202123,2020-21,Influenza Hospital Admissions,8,HHS Region,16
202123,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.71
202123,2020-21,Average patients with influenza in ICU,8,HHS Region,1
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.02
202123,2020-21,Influenza Hospital Admissions,9,HHS Region,9
202123,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,16.71
202123,2020-21,Average patients with influenza in ICU,9,HHS Region,1.57
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202123,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202123,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.86
202123,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202124,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202124,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,3.43
202124,2020-21,Average patients with influenza in ICU,1,HHS Region,1.14
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.07
202124,2020-21,Influenza Hospital Admissions,2,HHS Region,23
202124,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,68
202124,2020-21,Average patients with influenza in ICU,2,HHS Region,3.14
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202124,2020-21,Influenza Hospital Admissions,3,HHS Region,32
202124,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,17.43
202124,2020-21,Average patients with influenza in ICU,3,HHS Region,2.57
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.07
202124,2020-21,Influenza Hospital Admissions,4,HHS Region,45
202124,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,37.71
202124,2020-21,Average patients with influenza in ICU,4,HHS Region,7
202128,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,5.43
202128,2020-21,Average patients with influenza in ICU,8,HHS Region,0.29
202128,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.02
202128,2020-21,Influenza Hospital Admissions,9,HHS Region,9
202128,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,15.86
