"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202322,2022-23,Average patients with influenza in ICU,3,HHS Region,10.43
202322,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.44
202322,2022-23,Influenza Hospital Admissions,4,HHS Region,294
202322,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,307
202322,2022-23,Average patients with influenza in ICU,4,HHS Region,102.14
202322,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.13
202322,2022-23,Influenza Hospital Admissions,5,HHS Region,69
202326,2022-23,Average patients with influenza in ICU,7,HHS Region,2.71
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.11
202326,2022-23,Influenza Hospital Admissions,8,HHS Region,14
202326,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,12.14
202326,2022-23,Average patients with influenza in ICU,8,HHS Region,0.71
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.18
202326,2022-23,Influenza Hospital Admissions,9,HHS Region,93
202326,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,75.29
202326,2022-23,Average patients with influenza in ICU,9,HHS Region,8.57
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.22
202326,2022-23,Influenza Hospital Admissions,10,HHS Region,31
202326,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,25.57
202326,2022-23,Average patients with influenza in ICU,10,HHS Region,4.14
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.06
202327,2022-23,Influenza Hospital Admissions,1,HHS Region,9
202327,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,15.14
202327,2022-23,Average patients with influenza in ICU,1,HHS Region,1.43
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.23
202327,2022-23,Influenza Hospital Admissions,2,HHS Region,72
202327,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,60.71
202327,2022-23,Average patients with influenza in ICU,2,HHS Region,5.57
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.29
202327,2022-23,Influenza Hospital Admissions,3,HHS Region,90
202327,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,59.14
202327,2022-23,Average patients with influenza in ICU,3,HHS Region,8.29
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.35
202327,2022-23,Influenza Hospital Admissions,4,HHS Region,237
202327,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,268.57
202327,2022-23,Average patients with influenza in ICU,4,HHS Region,96.43
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202327,2022-23,Influenza Hospital Admissions,5,HHS Region,32
202327,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,108.43
202327,2022-23,Average patients with influenza in ICU,5,HHS Region,5.57
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.25
202327,2022-23,Influenza Hospital Admissions,6,HHS Region,106
202327,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,64.57
202327,2022-23,Average patients with influenza in ICU,6,HHS Region,12.86
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.05
202327,2022-23,Influenza Hospital Admissions,7,HHS Region,7
202327,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,11.71
202327,2022-23,Average patients with influenza in ICU,7,HHS Region,1.86
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.08
202327,2022-23,Influenza Hospital Admissions,8,HHS Region,10
202327,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,9.14
202327,2022-23,Average patients with influenza in ICU,8,HHS Region,0.86
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.14
202327,2022-23,Influenza Hospital Admissions,9,HHS Region,74
202327,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,73.86
202327,2022-23,Average patients with influenza in ICU,9,HHS Region,14.71
202327,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.17
202327,2022-23,Influenza Hospital Admissions,10,HHS Region,25
202327,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,28.29
202327,2022-23,Average patients with influenza in ICU,10,HHS Region,3.43
202328,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.07
202328,2022-23,Influenza Hospital Admissions,1,HHS Region,10
202330,2022-23,Average patients with influenza in ICU,9,HHS Region,10.43
202330,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.16
202330,2022-23,Influenza Hospital Admissions,10,HHS Region,23
202330,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,16.57
202330,2022-23,Average patients with influenza in ICU,10,HHS Region,0.57
202338,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,20
202338,2022-23,Average patients with influenza in ICU,10,HHS Region,1.57
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.12
202339,2022-23,Influenza Hospital Admissions,1,HHS Region,18
202339,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,21.29
202339,2022-23,Average patients with influenza in ICU,1,HHS Region,3.14
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.48
202339,2022-23,Influenza Hospital Admissions,2,HHS Region,151
202339,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,103.57
202339,2022-23,Average patients with influenza in ICU,2,HHS Region,7.43
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.4
202339,2022-23,Influenza Hospital Admissions,3,HHS Region,124
202339,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,68.71
202339,2022-23,Average patients with influenza in ICU,3,HHS Region,12.71
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.5
202339,2022-23,Influenza Hospital Admissions,4,HHS Region,332
202339,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,322.29
202339,2022-23,Average patients with influenza in ICU,4,HHS Region,98.57
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.13
202339,2022-23,Influenza Hospital Admissions,5,HHS Region,68
202339,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,72.86
202339,2022-23,Average patients with influenza in ICU,5,HHS Region,10.71
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.41
202339,2022-23,Influenza Hospital Admissions,6,HHS Region,175
202339,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,101.43
202339,2022-23,Average patients with influenza in ICU,6,HHS Region,13.86
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.16
202339,2022-23,Influenza Hospital Admissions,7,HHS Region,22
202339,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,15.29
202339,2022-23,Average patients with influenza in ICU,7,HHS Region,1.43
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.19
202339,2022-23,Influenza Hospital Admissions,8,HHS Region,23
202339,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,15
202339,2022-23,Average patients with influenza in ICU,8,HHS Region,1.43
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.15
202339,2022-23,Influenza Hospital Admissions,9,HHS Region,79
202339,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,71.71
202339,2022-23,Average patients with influenza in ICU,9,HHS Region,8.29
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.16
202339,2022-23,Influenza Hospital Admissions,10,HHS Region,23
202339,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,16.29
202339,2022-23,Average patients with influenza in ICU,10,HHS Region,2.29
202241,2022-23,Influenza Hospital Admissions,3,HHS Region,170
202241,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,84
202241,2022-23,Average patients with influenza in ICU,3,HHS Region,8.43
202241,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.77
202241,2022-23,Influenza Hospital Admissions,4,HHS Region,516
202241,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,387.86
202241,2022-23,Average patients with influenza in ICU,4,HHS Region,84.14
202241,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.26
202241,2022-23,Influenza Hospital Admissions,5,HHS Region,134
202241,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,363
202241,2022-23,Average patients with influenza in ICU,5,HHS Region,47.57
202241,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.06
202241,2022-23,Influenza Hospital Admissions,6,HHS Region,452
202241,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,227.43
202241,2022-23,Average patients with influenza in ICU,6,HHS Region,45.57
202241,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.23
202241,2022-23,Influenza Hospital Admissions,7,HHS Region,32
202241,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,46.86
202241,2022-23,Average patients with influenza in ICU,7,HHS Region,6.43
202241,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.15
202241,2022-23,Influenza Hospital Admissions,8,HHS Region,19
202241,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,10.43
202241,2022-23,Average patients with influenza in ICU,8,HHS Region,0.43
202241,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.22
202241,2022-23,Influenza Hospital Admissions,9,HHS Region,114
202241,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,81.86
202241,2022-23,Average patients with influenza in ICU,9,HHS Region,10.43
202241,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.15
202241,2022-23,Influenza Hospital Admissions,10,HHS Region,21
202241,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,14.86
202241,2022-23,Average patients with influenza in ICU,10,HHS Region,1.14
202242,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.15
202242,2022-23,Influenza Hospital Admissions,1,HHS Region,23
202242,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,17.29
202242,2022-23,Average patients with influenza in ICU,1,HHS Region,3.14
202242,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.4
202242,2022-23,Influenza Hospital Admissions,2,HHS Region,127
202242,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,87.14
202242,2022-23,Average patients with influenza in ICU,2,HHS Region,7.43
202242,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.75
202242,2022-23,Influenza Hospital Admissions,3,HHS Region,232
202242,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,119.71
202242,2022-23,Average patients with influenza in ICU,3,HHS Region,14.43
202242,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,1.03
202242,2022-23,Influenza Hospital Admissions,4,HHS Region,690
202242,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,514.14
202242,2022-23,Average patients with influenza in ICU,4,HHS Region,106
202242,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.34
202242,2022-23,Influenza Hospital Admissions,5,HHS Region,177
202242,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,118.86
202242,2022-23,Average patients with influenza in ICU,5,HHS Region,16.71
202242,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.55
202242,2022-23,Influenza Hospital Admissions,6,HHS Region,663
202242,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,313.29
202242,2022-23,Average patients with influenza in ICU,6,HHS Region,50.86
202242,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.42
202242,2022-23,Influenza Hospital Admissions,7,HHS Region,60
202242,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,60.86
202242,2022-23,Average patients with influenza in ICU,7,HHS Region,12
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,2.88
202247,2022-23,Influenza Hospital Admissions,1,HHS Region,427
202247,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,211.14
202247,2022-23,Average patients with influenza in ICU,1,HHS Region,17.57
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,4.27
202247,2022-23,Influenza Hospital Admissions,2,HHS Region,1347
202247,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,691.86
202247,2022-23,Average patients with influenza in ICU,2,HHS Region,95.71
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,5.5
202247,2022-23,Influenza Hospital Admissions,3,HHS Region,1696
202247,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,904.43
202247,2022-23,Average patients with influenza in ICU,3,HHS Region,135.43
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,4.61
202247,2022-23,Influenza Hospital Admissions,4,HHS Region,3082
202247,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,2004
202247,2022-23,Average patients with influenza in ICU,4,HHS Region,288.57
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,5.2
202247,2022-23,Influenza Hospital Admissions,5,HHS Region,2733
202247,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,1278
202247,2022-23,Average patients with influenza in ICU,5,HHS Region,169.71
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,6.78
202247,2022-23,Influenza Hospital Admissions,6,HHS Region,2895
202247,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,1187.57
202247,2022-23,Average patients with influenza in ICU,6,HHS Region,192
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,5.74
202247,2022-23,Influenza Hospital Admissions,7,HHS Region,811
202247,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,396.57
202247,2022-23,Average patients with influenza in ICU,7,HHS Region,59
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,2.69
202247,2022-23,Influenza Hospital Admissions,8,HHS Region,330
202247,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,188.86
202247,2022-23,Average patients with influenza in ICU,8,HHS Region,20.29
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,6.22
202247,2022-23,Influenza Hospital Admissions,9,HHS Region,3191
202247,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,1388.86
202247,2022-23,Average patients with influenza in ICU,9,HHS Region,149.43
202247,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,7.58
202247,2022-23,Influenza Hospital Admissions,10,HHS Region,1089
202247,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,485.71
202247,2022-23,Average patients with influenza in ICU,10,HHS Region,47.43
202248,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,6.78
202248,2022-23,Influenza Hospital Admissions,1,HHS Region,1007
202248,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,568.86
202248,2022-23,Average patients with influenza in ICU,1,HHS Region,45.71
202248,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,7.06
202248,2022-23,Influenza Hospital Admissions,2,HHS Region,2229
202248,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,1294.43
202248,2022-23,Average patients with influenza in ICU,2,HHS Region,166.57
202248,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,8.78
202248,2022-23,Influenza Hospital Admissions,3,HHS Region,2709
202248,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,1658.86
202248,2022-23,Average patients with influenza in ICU,3,HHS Region,243
202248,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,6.29
202248,2022-23,Influenza Hospital Admissions,4,HHS Region,4209
202248,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,3021
202248,2022-23,Average patients with influenza in ICU,4,HHS Region,449.71
202248,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,8.18
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,7.1
202251,2022-23,Influenza Hospital Admissions,5,HHS Region,3732
202251,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,2707.86
202251,2022-23,Average patients with influenza in ICU,5,HHS Region,410.14
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,6.15
202251,2022-23,Influenza Hospital Admissions,6,HHS Region,2626
202251,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,1279.71
202251,2022-23,Average patients with influenza in ICU,6,HHS Region,256.86
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,8.54
202251,2022-23,Influenza Hospital Admissions,7,HHS Region,1208
202251,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,907.14
202251,2022-23,Average patients with influenza in ICU,7,HHS Region,156.57
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,5.43
202251,2022-23,Influenza Hospital Admissions,8,HHS Region,666
202251,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,388.71
202251,2022-23,Average patients with influenza in ICU,8,HHS Region,49
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,4.7
202251,2022-23,Influenza Hospital Admissions,9,HHS Region,2412
202251,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,1767.57
202251,2022-23,Average patients with influenza in ICU,9,HHS Region,274.57
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,7.51
202251,2022-23,Influenza Hospital Admissions,10,HHS Region,1079
202251,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,762
202251,2022-23,Average patients with influenza in ICU,10,HHS Region,98.43
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,9.9
202252,2022-23,Influenza Hospital Admissions,1,HHS Region,1469
202252,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1213.86
202252,2022-23,Average patients with influenza in ICU,1,HHS Region,138.57
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,5.87
202252,2022-23,Influenza Hospital Admissions,2,HHS Region,1852
202252,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,1509.57
202252,2022-23,Average patients with influenza in ICU,2,HHS Region,206.14
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,5.86
202252,2022-23,Influenza Hospital Admissions,3,HHS Region,1808
202252,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,1262.71
202252,2022-23,Average patients with influenza in ICU,3,HHS Region,167.71
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,3.9
202252,2022-23,Influenza Hospital Admissions,4,HHS Region,2610
202252,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,1851.29
202252,2022-23,Average patients with influenza in ICU,4,HHS Region,325.43
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,6.9
202252,2022-23,Influenza Hospital Admissions,5,HHS Region,3625
202252,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,2605.71
202252,2022-23,Average patients with influenza in ICU,5,HHS Region,416.14
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,6.35
202252,2022-23,Influenza Hospital Admissions,6,HHS Region,2714
202252,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,1218.57
202252,2022-23,Average patients with influenza in ICU,6,HHS Region,233.71
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,9.09
202252,2022-23,Influenza Hospital Admissions,7,HHS Region,1285
202252,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,911.14
202252,2022-23,Average patients with influenza in ICU,7,HHS Region,153.86
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,5.56
202252,2022-23,Influenza Hospital Admissions,8,HHS Region,681
202252,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,430
202252,2022-23,Average patients with influenza in ICU,8,HHS Region,61.43
202252,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,4.34
202252,2022-23,Influenza Hospital Admissions,9,HHS Region,2224
202252,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,1676.57
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.75
202305,2022-23,Influenza Hospital Admissions,2,HHS Region,237
202305,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,244.57
202305,2022-23,Average patients with influenza in ICU,2,HHS Region,34.14
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.12
202305,2022-23,Influenza Hospital Admissions,3,HHS Region,346
202305,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,236.86
202305,2022-23,Average patients with influenza in ICU,3,HHS Region,38.14
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.96
202305,2022-23,Influenza Hospital Admissions,4,HHS Region,644
202305,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,621.71
202305,2022-23,Average patients with influenza in ICU,4,HHS Region,142.57
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.48
202305,2022-23,Influenza Hospital Admissions,5,HHS Region,253
202305,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,254.14
202305,2022-23,Average patients with influenza in ICU,5,HHS Region,40.29
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.95
202305,2022-23,Influenza Hospital Admissions,6,HHS Region,407
202305,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,257.43
202305,2022-23,Average patients with influenza in ICU,6,HHS Region,43.43
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.57
202305,2022-23,Influenza Hospital Admissions,7,HHS Region,81
202305,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,98.43
202305,2022-23,Average patients with influenza in ICU,7,HHS Region,17.71
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.68
202305,2022-23,Influenza Hospital Admissions,8,HHS Region,83
202305,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,68.29
202305,2022-23,Average patients with influenza in ICU,8,HHS Region,10.43
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.37
202305,2022-23,Influenza Hospital Admissions,9,HHS Region,189
202305,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,320.29
202305,2022-23,Average patients with influenza in ICU,9,HHS Region,42.43
202305,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.4
202305,2022-23,Influenza Hospital Admissions,10,HHS Region,58
202305,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,82.86
202305,2022-23,Average patients with influenza in ICU,10,HHS Region,11.57
202306,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.6
202306,2022-23,Influenza Hospital Admissions,1,HHS Region,89
202306,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,86.29
202306,2022-23,Average patients with influenza in ICU,1,HHS Region,13.86
202306,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.61
202306,2022-23,Influenza Hospital Admissions,2,HHS Region,194
202306,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,188.29
202306,2022-23,Average patients with influenza in ICU,2,HHS Region,25.14
202306,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.99
202306,2022-23,Influenza Hospital Admissions,3,HHS Region,306
202306,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,182.86
202306,2022-23,Average patients with influenza in ICU,3,HHS Region,28.43
202306,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.88
202306,2022-23,Influenza Hospital Admissions,4,HHS Region,591
202306,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,559.43
202306,2022-23,Average patients with influenza in ICU,4,HHS Region,136.29
202306,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.39
202306,2022-23,Influenza Hospital Admissions,5,HHS Region,207
202306,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,196.57
202306,2022-23,Average patients with influenza in ICU,5,HHS Region,31
202306,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.97
202306,2022-23,Influenza Hospital Admissions,6,HHS Region,415
202306,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,243.14
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.18
202310,2022-23,Influenza Hospital Admissions,9,HHS Region,94
202310,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,118.14
202310,2022-23,Average patients with influenza in ICU,9,HHS Region,16.14
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.41
202312,2022-23,Influenza Hospital Admissions,4,HHS Region,345
202318,2022-23,Average patients with influenza in ICU,1,HHS Region,2.43
202322,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,77
202328,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,14
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.13
202338,2022-23,Influenza Hospital Admissions,9,HHS Region,68
202338,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,69.57
202338,2022-23,Average patients with influenza in ICU,9,HHS Region,5.14
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.13
202312,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,346.86
202312,2022-23,Average patients with influenza in ICU,4,HHS Region,102.71
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.22
202312,2022-23,Influenza Hospital Admissions,5,HHS Region,114
202312,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,92.86
202312,2022-23,Average patients with influenza in ICU,5,HHS Region,14.43
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.46
202312,2022-23,Influenza Hospital Admissions,6,HHS Region,198
202312,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,119.57
202312,2022-23,Average patients with influenza in ICU,6,HHS Region,19.14
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.38
202312,2022-23,Influenza Hospital Admissions,7,HHS Region,54
202312,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,30
202312,2022-23,Average patients with influenza in ICU,7,HHS Region,5.43
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.21
202312,2022-23,Influenza Hospital Admissions,8,HHS Region,26
202312,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,28.29
202312,2022-23,Average patients with influenza in ICU,8,HHS Region,2.43
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.16
202312,2022-23,Influenza Hospital Admissions,9,HHS Region,81
202312,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,95.29
202312,2022-23,Average patients with influenza in ICU,9,HHS Region,10.43
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.24
202312,2022-23,Influenza Hospital Admissions,10,HHS Region,34
202312,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,37.29
202312,2022-23,Average patients with influenza in ICU,10,HHS Region,2.71
