Cumulative_Doses,Influenza_Season,Setting,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Dose,Current_Through,Location_and_Flu_Season_Order,Age_Group
14734914,2019-2020,Pharmacy,01/25/2020 12:00:00 AM,01/25/2025 12:00:00 AM,31,2020,4,6,51329,01/25/2025 12:00:00 AM,24,65+ 
44327483,2020-2021,Pharmacy,11/21/2020 12:00:00 AM,11/23/2024 12:00:00 AM,21,2020,47,6,1327352,01/25/2025 12:00:00 AM,25,18+ 
22919515,2021-2022,Pharmacy,02/05/2022 12:00:00 AM,02/08/2025 12:00:00 AM,32,2022,5,6,110116,01/25/2025 12:00:00 AM,26,18-64 
10444440,2022-2023,Pharmacy,03/18/2023 12:00:00 AM,03/15/2025 12:00:00 AM,38,2023,11,6,7092,01/25/2025 12:00:00 AM,27,50-64 
23154628,2022-2023,Pharmacy,06/03/2023 12:00:00 AM,05/31/2025 12:00:00 AM,49,2023,22,6,239,01/25/2025 12:00:00 AM,27,18-64 
298616,2023-2024,Pharmacy,08/19/2023 12:00:00 AM,08/17/2024 12:00:00 AM,7,2023,33,6,153593,01/25/2025 12:00:00 AM,28,65+ 
10606297,2023-2024,Pharmacy,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,44,2024,17,6,3478,01/25/2025 12:00:00 AM,28,18-49 
79227,2024-2025,Pharmacy,08/10/2024 12:00:00 AM,08/10/2024 12:00:00 AM,6,2024,32,6,79227,01/25/2025 12:00:00 AM,29,65+ 
19213955,2020-2021,Pharmacy,05/08/2021 12:00:00 AM,05/10/2025 12:00:00 AM,45,2021,18,6,224,01/25/2025 12:00:00 AM,25,65+ 
12158679,2021-2022,Pharmacy,01/08/2022 12:00:00 AM,01/11/2025 12:00:00 AM,28,2022,1,6,264099,01/25/2025 12:00:00 AM,26,18-49 
1295972,2024-2025,Pharmacy,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,11,2024,37,6,498706,01/25/2025 12:00:00 AM,29,18-49 
14572062,2020-2021,Pharmacy,12/12/2020 12:00:00 AM,12/14/2024 12:00:00 AM,24,2020,50,6,242876,01/25/2025 12:00:00 AM,25,18-49 
18202559,2023-2024,Pharmacy,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,39,2024,12,6,8719,01/25/2025 12:00:00 AM,28,65+ 
9181469,2021-2022,Pharmacy,12/11/2021 12:00:00 AM,12/14/2024 12:00:00 AM,23,2021,49,6,308154,01/25/2025 12:00:00 AM,26,50-64 
41248427,2022-2023,Pharmacy,02/18/2023 12:00:00 AM,02/15/2025 12:00:00 AM,34,2023,7,6,55825,01/25/2025 12:00:00 AM,27,18+ 
18344326,2022-2023,Pharmacy,04/15/2023 12:00:00 AM,04/12/2025 12:00:00 AM,42,2023,15,6,2018,01/25/2025 12:00:00 AM,27,65+ 
8063959,2023-2024,Pharmacy,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,29,2024,2,6,51421,01/25/2025 12:00:00 AM,28,75+ 
10599074,2023-2024,Pharmacy,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,42,2024,15,6,4393,01/25/2025 12:00:00 AM,28,18-49 
9468506,2024-2025,Pharmacy,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,17,2024,43,6,1060929,01/25/2025 12:00:00 AM,29,60-74 
10261453,2021-2022,Pharmacy,03/26/2022 12:00:00 AM,03/29/2025 12:00:00 AM,39,2022,12,6,4974,01/25/2025 12:00:00 AM,26,50-64 
1778625,2023-2024,Pharmacy,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,6,717518,01/25/2025 12:00:00 AM,28,18+ 
30856922,2021-2022,Pharmacy,11/13/2021 12:00:00 AM,11/16/2024 12:00:00 AM,19,2021,45,6,1938491,01/25/2025 12:00:00 AM,26,18+ 
12640379,2022-2023,Pharmacy,03/18/2023 12:00:00 AM,03/15/2025 12:00:00 AM,38,2023,11,6,19969,01/25/2025 12:00:00 AM,27,18-49 
8648299,2023-2024,Pharmacy,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,29,2024,2,6,90500,01/25/2025 12:00:00 AM,28,50-64 
41488273,2022-2023,Pharmacy,04/15/2023 12:00:00 AM,04/12/2025 12:00:00 AM,42,2023,15,6,9560,01/25/2025 12:00:00 AM,27,18+ 
15312220,2020-2021,Pharmacy,05/01/2021 12:00:00 AM,05/03/2025 12:00:00 AM,44,2021,17,6,668,01/25/2025 12:00:00 AM,25,18-49 
47675148,2020-2021,Pharmacy,05/01/2021 12:00:00 AM,05/03/2025 12:00:00 AM,44,2021,17,6,1074,01/25/2025 12:00:00 AM,25,18+ 
3641060,2021-2022,Pharmacy,10/09/2021 12:00:00 AM,10/12/2024 12:00:00 AM,14,2021,40,6,1010801,01/25/2025 12:00:00 AM,26,50-64 
10326965,2022-2023,Pharmacy,01/21/2023 12:00:00 AM,01/18/2025 12:00:00 AM,30,2023,3,6,39459,01/25/2025 12:00:00 AM,27,50-64 
9226059,2022-2023,Pharmacy,12/03/2022 12:00:00 AM,11/30/2024 12:00:00 AM,22,2022,48,6,329915,01/25/2025 12:00:00 AM,27,50-64 
31062184,2019-2020,Pharmacy,11/30/2019 12:00:00 AM,11/30/2024 12:00:00 AM,22,2019,48,6,710390,01/25/2025 12:00:00 AM,24,18+ 
2578138,2022-2023,Pharmacy,09/10/2022 12:00:00 AM,09/07/2024 12:00:00 AM,10,2022,36,6,1321383,01/25/2025 12:00:00 AM,27,18+ 
19874713,2021-2022,Pharmacy,10/16/2021 12:00:00 AM,10/19/2024 12:00:00 AM,15,2021,41,6,4211483,01/25/2025 12:00:00 AM,26,18+ 
40481615,2021-2022,Pharmacy,04/23/2022 12:00:00 AM,04/26/2025 12:00:00 AM,43,2022,16,6,5699,01/25/2025 12:00:00 AM,26,18+ 
4360790,2019-2020,Pharmacy,09/28/2019 12:00:00 AM,09/28/2024 12:00:00 AM,13,2019,39,6,1388185,01/25/2025 12:00:00 AM,24,18-64 
10505675,2019-2020,Pharmacy,01/25/2020 12:00:00 AM,01/25/2025 12:00:00 AM,31,2020,4,6,100672,01/25/2025 12:00:00 AM,24,18-49 
119365,2020-2021,Pharmacy,08/08/2020 12:00:00 AM,08/10/2024 12:00:00 AM,6,2020,32,6,98180,01/25/2025 12:00:00 AM,25,18+ 
81936,2021-2022,Pharmacy,08/14/2021 12:00:00 AM,08/17/2024 12:00:00 AM,6,2021,32,6,69747,01/25/2025 12:00:00 AM,26,18-64 
40133853,2021-2022,Pharmacy,02/12/2022 12:00:00 AM,02/15/2025 12:00:00 AM,33,2022,6,6,113230,01/25/2025 12:00:00 AM,26,18+ 
2182093,2019-2020,Pharmacy,09/28/2019 12:00:00 AM,09/28/2024 12:00:00 AM,13,2019,39,6,694642,01/25/2025 12:00:00 AM,24,50-64 
8193007,2023-2024,Pharmacy,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,46,2024,19,6,134,01/25/2025 12:00:00 AM,28,75+ 
14348548,2019-2020,Pharmacy,12/21/2019 12:00:00 AM,12/21/2024 12:00:00 AM,25,2019,51,6,147662,01/25/2025 12:00:00 AM,24,65+ 
20417284,2019-2020,Pharmacy,04/18/2020 12:00:00 AM,04/19/2025 12:00:00 AM,43,2020,16,6,1187,01/25/2025 12:00:00 AM,24,18-64 
14954046,2020-2021,Pharmacy,01/02/2021 12:00:00 AM,01/04/2025 12:00:00 AM,27,2020,53,6,92193,01/25/2025 12:00:00 AM,25,18-49 
6235528,2023-2024,Pharmacy,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,6,878485,01/25/2025 12:00:00 AM,28,18-49 
18214803,2023-2024,Pharmacy,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,42,2024,15,6,1953,01/25/2025 12:00:00 AM,28,65+ 
429147,2024-2025,Pharmacy,08/24/2024 12:00:00 AM,08/24/2024 12:00:00 AM,8,2024,34,6,205365,01/25/2025 12:00:00 AM,29,18-64 
174276,2020-2021,Pharmacy,08/15/2020 12:00:00 AM,08/17/2024 12:00:00 AM,7,2020,33,6,115121,01/25/2025 12:00:00 AM,25,18-49 
16232435,2023-2024,Pharmacy,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,21,2023,47,6,359632,01/25/2025 12:00:00 AM,28,65+ 
17025086,2023-2024,Pharmacy,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,23,2023,49,6,353854,01/25/2025 12:00:00 AM,28,65+ 
9864712,2023-2024,Pharmacy,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,26,2023,52,6,140527,01/25/2025 12:00:00 AM,28,18-49 
458494,2024-2025,Pharmacy,08/24/2024 12:00:00 AM,08/24/2024 12:00:00 AM,8,2024,34,6,233373,01/25/2025 12:00:00 AM,29,65+ 
14691783,2021-2022,Pharmacy,11/13/2021 12:00:00 AM,11/16/2024 12:00:00 AM,19,2021,45,6,659486,01/25/2025 12:00:00 AM,26,65+ 
2755091,2023-2024,Pharmacy,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,6,1085832,01/25/2025 12:00:00 AM,28,65+ 
3347167,2024-2025,Pharmacy,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,12,2024,38,6,1084386,01/25/2025 12:00:00 AM,29,60-74 
12996524,2021-2022,Pharmacy,04/23/2022 12:00:00 AM,04/26/2025 12:00:00 AM,43,2022,16,6,2787,01/25/2025 12:00:00 AM,26,18-49 
41500663,2022-2023,Pharmacy,05/20/2023 12:00:00 AM,05/17/2025 12:00:00 AM,47,2023,20,6,658,01/25/2025 12:00:00 AM,27,18+ 
2434444,2023-2024,Pharmacy,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,13,2023,39,6,792495,01/25/2025 12:00:00 AM,28,50-64 
20413304,2019-2020,Pharmacy,04/04/2020 12:00:00 AM,04/05/2025 12:00:00 AM,41,2020,14,6,6878,01/25/2025 12:00:00 AM,24,18-64 
19211386,2020-2021,Pharmacy,03/27/2021 12:00:00 AM,03/29/2025 12:00:00 AM,39,2021,12,6,1408,01/25/2025 12:00:00 AM,25,65+ 
7980084,2022-2023,Pharmacy,11/05/2022 12:00:00 AM,11/02/2024 12:00:00 AM,18,2022,44,6,1039966,01/25/2025 12:00:00 AM,27,18-49 
19217967,2023-2024,Pharmacy,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,33,2024,6,6,68927,01/25/2025 12:00:00 AM,28,18-64 
14826142,2022-2023,Pharmacy,11/05/2022 12:00:00 AM,11/02/2024 12:00:00 AM,18,2022,44,6,1280869,01/25/2025 12:00:00 AM,27,65+ 
18158376,2023-2024,Pharmacy,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,35,2024,8,6,18408,01/25/2025 12:00:00 AM,28,65+ 
18212850,2023-2024,Pharmacy,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,41,2024,14,6,3835,01/25/2025 12:00:00 AM,28,65+ 
510280,2021-2022,Pharmacy,08/28/2021 12:00:00 AM,08/31/2024 12:00:00 AM,8,2021,34,6,231870,01/25/2025 12:00:00 AM,26,18-64 
9383800,2019-2020,Pharmacy,05/16/2020 12:00:00 AM,05/17/2025 12:00:00 AM,47,2020,20,6,91,01/25/2025 12:00:00 AM,24,50-64 
13099492,2020-2021,Pharmacy,01/30/2021 12:00:00 AM,02/01/2025 12:00:00 AM,31,2021,4,6,17372,01/25/2025 12:00:00 AM,25,50-64 
10812496,2020-2021,Pharmacy,10/31/2020 12:00:00 AM,11/02/2024 12:00:00 AM,18,2020,44,6,888521,01/25/2025 12:00:00 AM,25,50-64 
28458525,2020-2021,Pharmacy,04/10/2021 12:00:00 AM,04/12/2025 12:00:00 AM,41,2021,14,6,1883,01/25/2025 12:00:00 AM,25,18-64 
21233274,2021-2022,Pharmacy,12/25/2021 12:00:00 AM,12/28/2024 12:00:00 AM,25,2021,51,6,577756,01/25/2025 12:00:00 AM,26,18-64 
21420352,2022-2023,Pharmacy,12/17/2022 12:00:00 AM,12/14/2024 12:00:00 AM,24,2022,50,6,719079,01/25/2025 12:00:00 AM,27,18-64 
14755086,2020-2021,Pharmacy,12/19/2020 12:00:00 AM,12/21/2024 12:00:00 AM,25,2020,51,6,183024,01/25/2025 12:00:00 AM,25,18-49 
40495071,2021-2022,Pharmacy,05/28/2022 12:00:00 AM,05/31/2025 12:00:00 AM,48,2022,21,6,1387,01/25/2025 12:00:00 AM,26,18+ 
13132404,2019-2020,Pharmacy,11/16/2019 12:00:00 AM,11/16/2024 12:00:00 AM,20,2019,46,6,492156,01/25/2025 12:00:00 AM,24,65+ 
8896437,2023-2024,Pharmacy,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,46,2024,19,6,413,01/25/2025 12:00:00 AM,28,50-64 
6491074,2024-2025,Pharmacy,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,17,2024,43,6,688255,01/25/2025 12:00:00 AM,29,75+ 
224520,2019-2020,Pharmacy,08/24/2019 12:00:00 AM,08/24/2024 12:00:00 AM,8,2019,34,6,121052,01/25/2025 12:00:00 AM,24,50-64 
13257073,2023-2024,Pharmacy,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,6,1451068,01/25/2025 12:00:00 AM,28,65+ 
17147872,2021-2022,Pharmacy,02/19/2022 12:00:00 AM,02/22/2025 12:00:00 AM,34,2022,7,6,18864,01/25/2025 12:00:00 AM,26,65+ 
5814712,2022-2023,Pharmacy,10/22/2022 12:00:00 AM,10/19/2024 12:00:00 AM,16,2022,42,6,1103358,01/25/2025 12:00:00 AM,27,18-49 
4808157,2023-2024,Pharmacy,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,6,1816552,01/25/2025 12:00:00 AM,28,18+ 
8935010,2023-2024,Pharmacy,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,22,2023,48,6,381277,01/25/2025 12:00:00 AM,28,18-49 
33390715,2023-2024,Pharmacy,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,22,2023,48,6,1097070,01/25/2025 12:00:00 AM,28,18+ 
15006466,2019-2020,Pharmacy,04/04/2020 12:00:00 AM,04/05/2025 12:00:00 AM,41,2020,14,6,1915,01/25/2025 12:00:00 AM,24,65+ 
6005776,2020-2021,Pharmacy,10/03/2020 12:00:00 AM,10/05/2024 12:00:00 AM,14,2020,40,6,1386314,01/25/2025 12:00:00 AM,25,50-64 
8487483,2021-2022,Pharmacy,11/13/2021 12:00:00 AM,11/16/2024 12:00:00 AM,19,2021,45,6,753508,01/25/2025 12:00:00 AM,26,18-49 
633389,2022-2023,Pharmacy,09/03/2022 12:00:00 AM,08/31/2024 12:00:00 AM,9,2022,35,6,275047,01/25/2025 12:00:00 AM,27,18-64 
13134735,2020-2021,Pharmacy,02/27/2021 12:00:00 AM,03/01/2025 12:00:00 AM,35,2021,8,6,6225,01/25/2025 12:00:00 AM,25,50-64 
10474797,2023-2024,Pharmacy,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,35,2024,8,6,31341,01/25/2025 12:00:00 AM,28,18-49 
12527692,2023-2024,Pharmacy,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,22,2023,48,6,373322,01/25/2025 12:00:00 AM,28,60-74 
12087296,2024-2025,Pharmacy,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,16,2024,42,6,1763482,01/25/2025 12:00:00 AM,29,65+ 
10917045,2019-2020,Pharmacy,03/07/2020 12:00:00 AM,03/08/2025 12:00:00 AM,37,2020,10,6,80675,01/25/2025 12:00:00 AM,24,18-49 
14611338,2020-2021,Pharmacy,10/17/2020 12:00:00 AM,10/19/2024 12:00:00 AM,16,2020,42,6,1688806,01/25/2025 12:00:00 AM,25,65+ 
12181202,2022-2023,Pharmacy,01/07/2023 12:00:00 AM,01/04/2025 12:00:00 AM,28,2023,1,6,139645,01/25/2025 12:00:00 AM,27,18-49 
13808718,2023-2024,Pharmacy,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,33,2024,6,6,29068,01/25/2025 12:00:00 AM,28,60-74 
10610548,2023-2024,Pharmacy,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,46,2024,19,6,1347,01/25/2025 12:00:00 AM,28,18-49 
15590459,2021-2022,Pharmacy,11/27/2021 12:00:00 AM,11/30/2024 12:00:00 AM,21,2021,47,6,321562,01/25/2025 12:00:00 AM,26,65+ 
34274436,2023-2024,Pharmacy,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,23,2023,49,6,883721,01/25/2025 12:00:00 AM,28,18+ 
35168032,2019-2020,Pharmacy,03/07/2020 12:00:00 AM,03/08/2025 12:00:00 AM,37,2020,10,6,172039,01/25/2025 12:00:00 AM,24,18+ 
3385169,2020-2021,Pharmacy,09/19/2020 12:00:00 AM,09/21/2024 12:00:00 AM,12,2020,38,6,1124194,01/25/2025 12:00:00 AM,25,50-64 
5447650,2022-2023,Pharmacy,10/01/2022 12:00:00 AM,09/28/2024 12:00:00 AM,13,2022,39,6,1555262,01/25/2025 12:00:00 AM,27,65+ 
2881533,2019-2020,Pharmacy,09/21/2019 12:00:00 AM,09/21/2024 12:00:00 AM,12,2019,38,6,1033624,01/25/2025 12:00:00 AM,24,65+ 
16804676,2019-2020,Pharmacy,11/23/2019 12:00:00 AM,11/23/2024 12:00:00 AM,21,2019,47,6,755379,01/25/2025 12:00:00 AM,24,18-64 
41119250,2022-2023,Pharmacy,02/04/2023 12:00:00 AM,02/01/2025 12:00:00 AM,32,2023,5,6,87851,01/25/2025 12:00:00 AM,27,18+ 
6211616,2020-2021,Pharmacy,09/19/2020 12:00:00 AM,09/21/2024 12:00:00 AM,12,2020,38,6,2134466,01/25/2025 12:00:00 AM,25,18-64 
19955146,2021-2022,Pharmacy,12/11/2021 12:00:00 AM,12/14/2024 12:00:00 AM,23,2021,49,6,802244,01/25/2025 12:00:00 AM,26,18-64 
34681080,2019-2020,Pharmacy,02/08/2020 12:00:00 AM,02/08/2025 12:00:00 AM,33,2020,6,6,153300,01/25/2025 12:00:00 AM,24,18+ 
1477865,2021-2022,Pharmacy,09/11/2021 12:00:00 AM,09/14/2024 12:00:00 AM,10,2021,36,6,581774,01/25/2025 12:00:00 AM,26,18-64 
5854137,2019-2020,Pharmacy,09/21/2019 12:00:00 AM,09/21/2024 12:00:00 AM,12,2019,38,6,2052424,01/25/2025 12:00:00 AM,24,18+ 
269962,2019-2020,Pharmacy,08/24/2019 12:00:00 AM,08/24/2024 12:00:00 AM,8,2019,34,6,134320,01/25/2025 12:00:00 AM,24,18-49 
47676065,2020-2021,Pharmacy,05/08/2021 12:00:00 AM,05/10/2025 12:00:00 AM,45,2021,18,6,917,01/25/2025 12:00:00 AM,25,18+ 
110395,2023-2024,Pharmacy,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,6,64922,01/25/2025 12:00:00 AM,28,60-74 
37577259,2023-2024,Pharmacy,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,37,2024,10,6,47062,01/25/2025 12:00:00 AM,28,18+ 
10275689,2021-2022,Pharmacy,05/14/2022 12:00:00 AM,05/17/2025 12:00:00 AM,46,2022,19,6,456,01/25/2025 12:00:00 AM,26,50-64 
3807933,2023-2024,Pharmacy,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,6,947892,01/25/2025 12:00:00 AM,28,75+ 
8174444,2023-2024,Pharmacy,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,36,2024,9,6,5633,01/25/2025 12:00:00 AM,28,75+ 
19474988,2023-2024,Pharmacy,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,40,2024,13,6,20998,01/25/2025 12:00:00 AM,28,18-64 
9205862,2019-2020,Pharmacy,02/15/2020 12:00:00 AM,02/15/2025 12:00:00 AM,34,2020,7,6,29236,01/25/2025 12:00:00 AM,24,50-64 
23148246,2022-2023,Pharmacy,04/22/2023 12:00:00 AM,04/19/2025 12:00:00 AM,43,2023,16,6,4302,01/25/2025 12:00:00 AM,27,18-64 
2701527,2021-2022,Pharmacy,10/02/2021 12:00:00 AM,10/05/2024 12:00:00 AM,13,2021,39,6,867872,01/25/2025 12:00:00 AM,26,18-49 
60746,2022-2023,Pharmacy,08/13/2022 12:00:00 AM,08/10/2024 12:00:00 AM,6,2022,32,6,40334,01/25/2025 12:00:00 AM,27,65+ 
29181699,2019-2020,Pharmacy,11/16/2019 12:00:00 AM,11/16/2024 12:00:00 AM,20,2019,46,6,1419932,01/25/2025 12:00:00 AM,24,18+ 
13502818,2023-2024,Pharmacy,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,28,2024,1,6,132471,01/25/2025 12:00:00 AM,28,60-74 
13149580,2020-2021,Pharmacy,06/05/2021 12:00:00 AM,06/07/2025 12:00:00 AM,49,2021,22,6,32,01/25/2025 12:00:00 AM,25,50-64 
226571,2021-2022,Pharmacy,08/21/2021 12:00:00 AM,08/24/2024 12:00:00 AM,7,2021,33,6,172790,01/25/2025 12:00:00 AM,26,65+ 
23280185,2021-2022,Pharmacy,06/04/2022 12:00:00 AM,06/07/2025 12:00:00 AM,49,2022,22,6,265,01/25/2025 12:00:00 AM,26,18-64 
12922532,2020-2021,Pharmacy,10/10/2020 12:00:00 AM,10/12/2024 12:00:00 AM,15,2020,41,6,2053596,01/25/2025 12:00:00 AM,25,65+ 
13112415,2020-2021,Pharmacy,02/06/2021 12:00:00 AM,02/08/2025 12:00:00 AM,32,2021,5,6,12923,01/25/2025 12:00:00 AM,25,50-64 
40489523,2021-2022,Pharmacy,05/07/2022 12:00:00 AM,05/10/2025 12:00:00 AM,45,2022,18,6,2972,01/25/2025 12:00:00 AM,26,18+ 
10823722,2019-2020,Pharmacy,10/26/2019 12:00:00 AM,10/26/2024 12:00:00 AM,17,2019,43,6,1410828,01/25/2025 12:00:00 AM,24,65+ 
17412412,2020-2021,Pharmacy,09/26/2020 12:00:00 AM,09/28/2024 12:00:00 AM,13,2020,39,6,4474031,01/25/2025 12:00:00 AM,25,18+ 
47674074,2020-2021,Pharmacy,04/24/2021 12:00:00 AM,04/26/2025 12:00:00 AM,43,2021,16,6,1218,01/25/2025 12:00:00 AM,25,18+ 
53781,2021-2022,Pharmacy,08/14/2021 12:00:00 AM,08/17/2024 12:00:00 AM,6,2021,32,6,49478,01/25/2025 12:00:00 AM,26,65+ 
37656547,2023-2024,Pharmacy,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,39,2024,12,6,37048,01/25/2025 12:00:00 AM,28,18+ 
20147221,2020-2021,Pharmacy,10/24/2020 12:00:00 AM,10/26/2024 12:00:00 AM,17,2020,43,6,2578737,01/25/2025 12:00:00 AM,25,18-64 
8896144,2022-2023,Pharmacy,11/26/2022 12:00:00 AM,11/23/2024 12:00:00 AM,21,2022,47,6,329278,01/25/2025 12:00:00 AM,27,50-64 
10986856,2019-2020,Pharmacy,03/14/2020 12:00:00 AM,03/15/2025 12:00:00 AM,38,2020,11,6,69811,01/25/2025 12:00:00 AM,24,18-49 
15312779,2020-2021,Pharmacy,05/08/2021 12:00:00 AM,05/10/2025 12:00:00 AM,45,2021,18,6,559,01/25/2025 12:00:00 AM,25,18-49 
10460774,2022-2023,Pharmacy,05/06/2023 12:00:00 AM,05/03/2025 12:00:00 AM,45,2023,18,6,266,01/25/2025 12:00:00 AM,27,50-64 
770097,2023-2024,Pharmacy,09/09/2023 12:00:00 AM,09/07/2024 12:00:00 AM,10,2023,36,6,337321,01/25/2025 12:00:00 AM,28,75+ 
19357829,2023-2024,Pharmacy,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,36,2024,9,6,40989,01/25/2025 12:00:00 AM,28,18-64 
12176903,2019-2020,Pharmacy,10/05/2019 12:00:00 AM,10/05/2024 12:00:00 AM,14,2019,40,6,3548200,01/25/2025 12:00:00 AM,24,18+ 
10336527,2024-2025,Pharmacy,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,18,2024,44,6,868021,01/25/2025 12:00:00 AM,29,60-74 
13128510,2020-2021,Pharmacy,02/20/2021 12:00:00 AM,02/22/2025 12:00:00 AM,34,2021,7,6,6474,01/25/2025 12:00:00 AM,25,50-64 
473885,2021-2022,Pharmacy,09/04/2021 12:00:00 AM,09/07/2024 12:00:00 AM,9,2021,35,6,194625,01/25/2025 12:00:00 AM,26,18-49 
1330545,2022-2023,Pharmacy,09/10/2022 12:00:00 AM,09/07/2024 12:00:00 AM,10,2022,36,6,707178,01/25/2025 12:00:00 AM,27,65+ 
443666,2024-2025,Pharmacy,08/31/2024 12:00:00 AM,08/31/2024 12:00:00 AM,9,2024,35,6,208290,01/25/2025 12:00:00 AM,29,18-49 
10000683,2019-2020,Pharmacy,12/28/2019 12:00:00 AM,12/28/2024 12:00:00 AM,26,2019,52,6,133562,01/25/2025 12:00:00 AM,24,18-49 
12912,2020-2021,Pharmacy,08/08/2020 12:00:00 AM,08/10/2024 12:00:00 AM,6,2020,32,6,11144,01/25/2025 12:00:00 AM,25,65+ 
654678,2019-2020,Pharmacy,08/31/2019 12:00:00 AM,08/31/2024 12:00:00 AM,9,2019,35,6,299501,01/25/2025 12:00:00 AM,24,65+ 
950200,2023-2024,Pharmacy,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,6,404397,01/25/2025 12:00:00 AM,28,65+ 
8557799,2023-2024,Pharmacy,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,28,2024,1,6,102715,01/25/2025 12:00:00 AM,28,50-64 
37698447,2023-2024,Pharmacy,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,41,2024,14,6,14446,01/25/2025 12:00:00 AM,28,18+ 
14634652,2020-2021,Pharmacy,10/10/2020 12:00:00 AM,10/12/2024 12:00:00 AM,15,2020,41,6,3067527,01/25/2025 12:00:00 AM,25,18-64 
23273480,2021-2022,Pharmacy,04/30/2022 12:00:00 AM,05/03/2025 12:00:00 AM,44,2022,17,6,3576,01/25/2025 12:00:00 AM,26,18-64 
2262781,2024-2025,Pharmacy,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,11,2024,37,6,916177,01/25/2025 12:00:00 AM,29,60-74 
86238,2022-2023,Pharmacy,08/13/2022 12:00:00 AM,08/10/2024 12:00:00 AM,6,2022,32,6,56501,01/25/2025 12:00:00 AM,27,18-64 
13755783,2019-2020,Pharmacy,11/30/2019 12:00:00 AM,11/30/2024 12:00:00 AM,22,2019,48,6,208662,01/25/2025 12:00:00 AM,24,65+ 
18209015,2023-2024,Pharmacy,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,40,2024,13,6,6456,01/25/2025 12:00:00 AM,28,65+ 
2771388,2021-2022,Pharmacy,09/18/2021 12:00:00 AM,09/21/2024 12:00:00 AM,11,2021,37,6,1126027,01/25/2025 12:00:00 AM,26,65+ 
972123,2019-2020,Pharmacy,09/14/2019 12:00:00 AM,09/14/2024 12:00:00 AM,11,2019,37,6,369941,01/25/2025 12:00:00 AM,24,50-64 
23057759,2022-2023,Pharmacy,03/11/2023 12:00:00 AM,03/08/2025 12:00:00 AM,37,2023,10,6,31294,01/25/2025 12:00:00 AM,27,18-64 
41501109,2022-2023,Pharmacy,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,6,446,01/25/2025 12:00:00 AM,27,18+ 
14605046,2019-2020,Pharmacy,01/11/2020 12:00:00 AM,01/11/2025 12:00:00 AM,29,2020,2,6,103086,01/25/2025 12:00:00 AM,24,65+ 
