COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group,current_season,Month,Numerator,Population,Jurisdiction,Estimate,Age_group_label,Legend,Child or adult,Week Ending,Enrollment Date,As of date,Race and ethnicity,comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
,,,,,,,,,,,,,2024-25,JAN,,,Rhode Island,,2-4 years,"2024-25, Rhode Island: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Rhode Island,,5-8 years,"2024-25, Rhode Island: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Rhode Island,,50-64 years,"2024-25, Rhode Island: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Rhode Island,,6 months to 17 years,"2024-25, Rhode Island: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Rhode Island,,6-23 months,"2024-25, Rhode Island: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Rhode Island,,65+ years,"2024-25, Rhode Island: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Rhode Island,,9-12 years,"2024-25, Rhode Island: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Rhode Island,,Overall,"2024-25, Rhode Island: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,13-17 years,"2024-25, South Carolina: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,18+ years,"2024-25, South Carolina: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,18-49 years,"2024-25, South Carolina: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,2-4 years,"2024-25, South Carolina: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,5-8 years,"2024-25, South Carolina: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,50-64 years,"2024-25, South Carolina: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,6 months to 17 years,"2024-25, South Carolina: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,6-23 months,"2024-25, South Carolina: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,65+ years,"2024-25, South Carolina: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,9-12 years,"2024-25, South Carolina: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Carolina,,Overall,"2024-25, South Carolina: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,13-17 years,"2024-25, South Dakota: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,18+ years,"2024-25, South Dakota: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,18-49 years,"2024-25, South Dakota: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,2-4 years,"2024-25, South Dakota: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,5-8 years,"2024-25, South Dakota: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,50-64 years,"2024-25, South Dakota: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,6 months to 17 years,"2024-25, South Dakota: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,6-23 months,"2024-25, South Dakota: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,65+ years,"2024-25, South Dakota: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,9-12 years,"2024-25, South Dakota: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,South Dakota,,Overall,"2024-25, South Dakota: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,13-17 years,"2024-25, Virginia: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,18+ years,"2024-25, Virginia: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,18-49 years,"2024-25, Virginia: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,2-4 years,"2024-25, Virginia: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,5-8 years,"2024-25, Virginia: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,50-64 years,"2024-25, Virginia: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,6 months to 17 years,"2024-25, Virginia: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,6-23 months,"2024-25, Virginia: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,65+ years,"2024-25, Virginia: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,9-12 years,"2024-25, Virginia: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Virginia,,Overall,"2024-25, Virginia: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,13-17 years,"2024-25, West Virginia: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,18+ years,"2024-25, West Virginia: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,18-49 years,"2024-25, West Virginia: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,2-4 years,"2024-25, West Virginia: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,5-8 years,"2024-25, West Virginia: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,50-64 years,"2024-25, West Virginia: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,6 months to 17 years,"2024-25, West Virginia: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,6-23 months,"2024-25, West Virginia: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,65+ years,"2024-25, West Virginia: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,9-12 years,"2024-25, West Virginia: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,West Virginia,,Overall,"2024-25, West Virginia: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,13-17 years,"2024-25, Wyoming: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,18+ years,"2024-25, Wyoming: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,18-49 years,"2024-25, Wyoming: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,2-4 years,"2024-25, Wyoming: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,5-8 years,"2024-25, Wyoming: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,50-64 years,"2024-25, Wyoming: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,6 months to 17 years,"2024-25, Wyoming: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,6-23 months,"2024-25, Wyoming: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,65+ years,"2024-25, Wyoming: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,9-12 years,"2024-25, Wyoming: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,,,Wyoming,,Overall,"2024-25, Wyoming: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,355.5,Republic of Palau,0.0,6-23 months,"2024-25, Republic of Palau: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,684.0,Republic of Palau,0.0,2-4 years,"2024-25, Republic of Palau: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,928.0,Republic of Palau,0.0,5-8 years,"2024-25, Republic of Palau: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,1099.0,Republic of Palau,0.0,9-12 years,"2024-25, Republic of Palau: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,1258.5,American Samoa,0.0,6-23 months,"2024-25, American Samoa: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,1763.0,Republic of Palau,0.0,13-17 years,"2024-25, Republic of Palau: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,1951.0,U.S. Virgin Islands ,0.0,6-23 months,"2024-25, U.S. Virgin Islands : 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,2608.0,American Samoa,0.0,2-4 years,"2024-25, American Samoa: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,2844.0,Federated States of Micronesia,0.0,6-23 months,"2024-25, Federated States of Micronesia: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,3481.0,American Samoa,0.0,5-8 years,"2024-25, American Samoa: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,3546.0,American Samoa,0.0,9-12 years,"2024-25, American Samoa: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,4748.0,American Samoa,0.0,13-17 years,"2024-25, American Samoa: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,4829.5,Republic of Palau,0.0,6 months to 17 years,"2024-25, Republic of Palau: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,5706.0,Federated States of Micronesia,0.0,2-4 years,"2024-25, Federated States of Micronesia: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,7726.0,Federated States of Micronesia,0.0,5-8 years,"2024-25, Federated States of Micronesia: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,0.0,15641.5,American Samoa,0.0,6 months to 17 years,"2024-25, American Samoa: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,2.0,4073.0,U.S. Virgin Islands ,0.0005,2-4 years,"2024-25, U.S. Virgin Islands : 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,2.0,5553.0,U.S. Virgin Islands ,0.0004,5-8 years,"2024-25, U.S. Virgin Islands : 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,3.0,3732.0,Marshall Islands,0.0008,65+ years,"2024-25, Marshall Islands: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,3.0,6226.0,U.S. Virgin Islands ,0.0005,9-12 years,"2024-25, U.S. Virgin Islands : 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,3.0,7700.0,Marshall Islands,0.0004,50-64 years,"2024-25, Marshall Islands: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,7.0,4712.0,Guam,0.0015,6-23 months,"2024-25, Guam: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,11.0,3278.0,American Samoa,0.0034,65+ years,"2024-25, American Samoa: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,11.0,6338.0,U.S. Virgin Islands ,0.0017,13-17 years,"2024-25, U.S. Virgin Islands : 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,12.0,3019.0,N. Mariana Islands,0.004,5-8 years,"2024-25, N. Mariana Islands: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,12.0,9444.0,Guam,0.0013,2-4 years,"2024-25, Guam: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,13.0,7989.0,Federated States of Micronesia,0.0016,9-12 years,"2024-25, Federated States of Micronesia: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,13.0,10568.0,Republic of Palau,0.0012,18-49 years,"2024-25, Republic of Palau: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,14.0,2226.0,N. Mariana Islands,0.0063,2-4 years,"2024-25, N. Mariana Islands: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,14.0,4812.0,Federated States of Micronesia,0.0029,65+ years,"2024-25, Federated States of Micronesia: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,18.0,24141.0,U.S. Virgin Islands ,0.0007,6 months to 17 years,"2024-25, U.S. Virgin Islands : 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,23.0,1992.0,Republic of Palau,0.0115,65+ years,"2024-25, Republic of Palau: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,24.0,3916.0,N. Mariana Islands,0.0061,9-12 years,"2024-25, N. Mariana Islands: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,25.0,1139.5,N. Mariana Islands,0.0219,6-23 months,"2024-25, N. Mariana Islands: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,25.0,4023.0,Republic of Palau,0.0062,50-64 years,"2024-25, Republic of Palau: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,30.0,11986.0,Guam,0.0025,9-12 years,"2024-25, Guam: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,31.0,13771.0,Guam,0.0023,13-17 years,"2024-25, Guam: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,41.0,12246.0,Federated States of Micronesia,0.0033,50-64 years,"2024-25, Federated States of Micronesia: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,45.0,5092.0,N. Mariana Islands,0.0088,13-17 years,"2024-25, N. Mariana Islands: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,46.0,7639.0,American Samoa,0.006,50-64 years,"2024-25, American Samoa: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,48.0,12460.0,Guam,0.0039,5-8 years,"2024-25, Guam: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,61.0,16583.0,Republic of Palau,0.0037,18+ years,"2024-25, Republic of Palau: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,61.0,21412.5,Republic of Palau,0.0028,Overall,"2024-25, Republic of Palau: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,63.0,6780.0,Marshall Islands,0.0093,9-12 years,"2024-25, Marshall Islands: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,68.0,10382.0,Federated States of Micronesia,0.0065,13-17 years,"2024-25, Federated States of Micronesia: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,77.0,5080.0,Marshall Islands,0.0152,2-4 years,"2024-25, Marshall Islands: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,79.0,2593.0,Marshall Islands,0.0305,6-23 months,"2024-25, Marshall Islands: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,81.0,34647.0,Federated States of Micronesia,0.0023,6 months to 17 years,"2024-25, Federated States of Micronesia: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,87.0,38581.0,U.S. Virgin Islands ,0.0023,18-49 years,"2024-25, U.S. Virgin Islands : 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,90.0,70741.0,Guam,0.0013,18-49 years,"2024-25, Guam: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,102.0,27742.0,Guam,0.0037,50-64 years,"2024-25, Guam: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,113.0,36097.0,Marshall Islands,0.0031,18-49 years,"2024-25, Marshall Islands: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,119.0,47529.0,Marshall Islands,0.0025,18+ years,"2024-25, Marshall Islands: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,120.0,15392.5,N. Mariana Islands,0.0078,6 months to 17 years,"2024-25, N. Mariana Islands: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,125.0,6738.0,Marshall Islands,0.0186,5-8 years,"2024-25, Marshall Islands: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,128.0,52373.0,Guam,0.0024,6 months to 17 years,"2024-25, Guam: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,136.0,49666.0,Federated States of Micronesia,0.0027,18-49 years,"2024-25, Federated States of Micronesia: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,138.0,8151.0,Marshall Islands,0.0169,13-17 years,"2024-25, Marshall Islands: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,191.0,66724.0,Federated States of Micronesia,0.0029,18+ years,"2024-25, Federated States of Micronesia: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,192.0,3754.0,N. Mariana Islands,0.0511,65+ years,"2024-25, N. Mariana Islands: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,197.0,16061.0,Guam,0.0123,65+ years,"2024-25, Guam: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,206.0,22448.0,U.S. Virgin Islands ,0.0092,50-64 years,"2024-25, U.S. Virgin Islands : 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,228.0,20418.0,American Samoa,0.0112,18-49 years,"2024-25, American Samoa: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,272.0,101371.0,Federated States of Micronesia,0.0027,Overall,"2024-25, Federated States of Micronesia: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,285.0,31335.0,American Samoa,0.0091,18+ years,"2024-25, American Samoa: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,285.0,46976.5,American Samoa,0.0061,Overall,"2024-25, American Samoa: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,323.0,12020.0,N. Mariana Islands,0.0269,50-64 years,"2024-25, N. Mariana Islands: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,326.0,20301.0,N. Mariana Islands,0.0161,18-49 years,"2024-25, N. Mariana Islands: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,389.0,114544.0,Guam,0.0034,18+ years,"2024-25, Guam: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,476.0,15908.5,Delaware,0.0299,6-23 months,"2024-25, Delaware: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,482.0,29342.0,Marshall Islands,0.0164,6 months to 17 years,"2024-25, Marshall Islands: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,493.0,54115.0,Nevada,0.0091,6-23 months,"2024-25, Nevada: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,517.0,166917.0,Guam,0.0031,Overall,"2024-25, Guam: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,601.0,76871.0,Marshall Islands,0.0078,Overall,"2024-25, Marshall Islands: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,611.0,73805.5,Oklahoma,0.0083,6-23 months,"2024-25, Oklahoma: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,632.0,32606.5,Idaho,0.0194,6-23 months,"2024-25, Idaho: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,654.0,15564.5,North Dakota,0.042,6-23 months,"2024-25, North Dakota: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,686.0,33304.0,Delaware,0.0206,2-4 years,"2024-25, Delaware: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,722.0,20478.0,U.S. Virgin Islands ,0.0353,65+ years,"2024-25, U.S. Virgin Islands : 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,835.0,54432.5,Arkansas,0.0153,6-23 months,"2024-25, Arkansas: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,841.0,36075.0,N. Mariana Islands,0.0233,18+ years,"2024-25, N. Mariana Islands: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,955.0,155373.0,Oklahoma,0.0061,2-4 years,"2024-25, Oklahoma: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,959.0,112689.0,Nevada,0.0085,2-4 years,"2024-25, Nevada: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,961.0,51467.5,N. Mariana Islands,0.0187,Overall,"2024-25, N. Mariana Islands: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1015.0,81507.0,U.S. Virgin Islands ,0.0125,18+ years,"2024-25, U.S. Virgin Islands : 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1033.0,105648.0,U.S. Virgin Islands ,0.0098,Overall,"2024-25, U.S. Virgin Islands : Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1041.0,113842.0,Arkansas,0.0091,2-4 years,"2024-25, Arkansas: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1073.0,32285.0,North Dakota,0.0332,2-4 years,"2024-25, North Dakota: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1082.0,70468.0,Idaho,0.0154,2-4 years,"2024-25, Idaho: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1128.0,45161.0,Delaware,0.025,5-8 years,"2024-25, Delaware: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1386.0,46331.0,Delaware,0.0299,9-12 years,"2024-25, Delaware: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1428.0,332603.0,Florida,0.0043,6-23 months,"2024-25, Florida: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1468.0,154434.0,Arkansas,0.0095,5-8 years,"2024-25, Arkansas: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1588.0,42112.0,North Dakota,0.0377,5-8 years,"2024-25, North Dakota: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1643.0,8232.0,Vermont,0.1996,6-23 months,"2024-25, Vermont: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1726.0,39611.0,North Dakota,0.0436,9-12 years,"2024-25, North Dakota: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1728.0,99629.0,Idaho,0.0173,5-8 years,"2024-25, Idaho: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,JAN,1763.0,215130.0,Oklahoma,0.0082,5-8 years,"2024-25, Oklahoma: 5-8 years",Child,,,,,,,,,,,,,,,,,
